review,label
Arrived not even close to ripe and quickly molded.  Will not purchase these again.  This is the danger with online groceries talen over.  We're at the mercy of whatever trash gets sent out.  Very poor quality control.,2
"Delicious, full of flavor. Great for smoothies.",0
"I have a habit of misplacing or being a little too rough with ankle bracelets sometimes, so this was a great buy for me to have so many options for such a cheap price!Personally I think they're about the same quality you can get from a Walmart ankle bracelet but here you get 21 of them for the price you'd pay for 1 or 2 bracelets at Walmart!!Plus they're all so cute (especially the gold ones) I will likely buy another pack just to have extras on hand!",1
"This was our first experience with Amazon Fresh, and most likely our last. We were ecstatic that we received groceries delivered to our door within hours.  Everything looked beautiful on the surface. But later that night after grabbing a Halo from the day’s delivery’s bag, we saw that many were rotten or rotting. Then later when preparing strawberries, we noticed -once you took out the pretty ones on top- that they too were moldy. Amazon was great (and quick) about refunding for these items, but we won’t be buying from here again. We are in the central Florida area.",2
Seriously there’s so many and they’re all beautiful! I love this & would 10000% buy again!,1
I use berries daily.Haven't been disappointed yet.....always fresh,0
This is hit or miss. Sometimes it’s great and other times it’s slimy. Amazon made it harder to return so I won't be buying anymore.,2
Item came moldy. Check reviews before you buy. Not worth the buying,0
"I feel guilty about ordering this salmon. I care enough about the environment that I wash and reuse my Ziploc bags. That’s why I was shocked by the amount of unrecycleable plastic used to package 3 salmon filets. Other than that, the quality of the fish was fine, at a good price, too. Even so, I’m hesitant to buy it again.",2
Very Fresh and sweet I was completely satisfied.,0
3 of the six pairs have broken within the first wear. The only reason the other three haven’t broken yet is because I haven’t worn them yet. They’re cute and fine if you’re cool with never wearing them again after one use. Would not buy again.,2
"You're always taking a chance when you buy a bag of produce and it's especially true for grocery delivery. The fruit on the outside looked okay, but are flavorless or bitter. Several of the ones in the inside are soggy and past their prime. And a couple in the center were immediately destined for the compost pile as they were already moldy and leaking. As I said, you're always taking a chance on bagged fruit, so I'll not buy them again.",2
Usually I can eat about 2/3 - 3/4 of the pulp and the rest is too dark or has funny little vines running through the pulp. Maybe it’s out of season. I will keep buying. It’s worth it to me.,1
These avocados are hit or miss. They're either perfect or look like someone bullied them and took their lunch money. I will keep ordering them anyway.,1
I love mini gold hoops and this set is great to have. I'm always losing my jewelry so it's awesome that this set is so affordable. I will just order them and more again next time.,1
The strawberries that the Amazon Fresh team picked out were perfect! The whole batch was ripe but no were near the soggy dark red stage. Very enjoyable,0
"Chile has a serious problem with super mutant bugs in their farm raised salmon. They used 1.2 MILLION pounds of antibiotics in farm raised fish in 2013 (producing 895,000 tonnes). Compared to Norway only using just over 2,000 pounds (producing 1.3 million tonnes). I would never buy this fish again.",2
"I wanted to post a pic, for people wondering if the strawberries are totally out of season yet. They are a little soft, but they smell and taste delicious. Sometimes it’s hit or miss, with produce delivered by Amazon fresh. But I usually have pretty good luck with the strawberries. Occasionally, there will be one or two that I have to throw out, when I first get them. But, all of these look good to me - which is great, because I had a lot more cereal, oatmeal, and yogurt… If I can put strawberries on top lol!",0
"I love Shopping on Amazon, and I really love Amazon Fresh. It's a great service. 95% perect of the time or more  I don't receive items that are consistently bad,however,  I won't be ordering bananas from Amazon again.  I can't remember the last I can remember saying THESE AMAZON BANANAS ARE REALLY GOOD, OR IF THOSE WORDS EVER EVEN CAME OUT OF MY MOUTH. I can't even recall how many times I have ordered them from Amazon Fresh I remember I got BANANAS from Amazon I wouldn't have picked out because I don't buy green bananas that I do know exactly what local grocery store to find a bunch of bananas that are tasty because I picked them out. I don't like complaining, I don't enjoy returning things and I hate",2
